location,truth_date,year_week,value,data_source
FI,2019-08-18,2019-W33,667.7,ERVISS
FI,2019-08-11,2019-W32,607.1,ERVISS
FI,2019-08-04,2019-W31,590.4,ERVISS
FI,2019-07-28,2019-W30,624.3,ERVISS
FI,2019-07-21,2019-W29,683.5,ERVISS
FI,2019-07-14,2019-W28,668.0,ERVISS
FI,2019-07-07,2019-W27,661.2,ERVISS
FI,2019-06-30,2019-W26,752.2,ERVISS
FI,2019-06-23,2019-W25,720.2,ERVISS
FI,2019-06-16,2019-W24,782.4,ERVISS
FI,2019-06-09,2019-W23,874.7,ERVISS
FI,2019-06-02,2019-W22,845.3,ERVISS
FI,2019-05-26,2019-W21,897.5,ERVISS
FI,2019-05-19,2019-W20,985.9,ERVISS
FI,2019-05-12,2019-W19,1130.2,ERVISS
FI,2019-05-05,2019-W18,1000.9,ERVISS
FI,2019-04-28,2019-W17,1033.8,ERVISS
FI,2019-04-21,2019-W16,1086.2,ERVISS
FI,2019-04-14,2019-W15,1155.3,ERVISS
FI,2019-04-07,2019-W14,1168.5,ERVISS
FI,2019-03-31,2019-W13,1212.1,ERVISS
FI,2019-03-24,2019-W12,1272.2,ERVISS
FI,2019-03-17,2019-W11,1402.7,ERVISS
FI,2019-03-10,2019-W10,1488.3,ERVISS
FI,2019-03-03,2019-W09,1536.1,ERVISS
FI,2019-02-24,2019-W08,1199.5,ERVISS
FI,2019-02-17,2019-W07,1677.5,ERVISS
FI,2019-02-10,2019-W06,1589.1,ERVISS
FI,2019-02-03,2019-W05,1503.0,ERVISS
FI,2019-01-20,2019-W03,1243.3,ERVISS
FI,2019-01-13,2019-W02,1301.5,ERVISS
FI,2019-01-06,2019-W01,1189.4,ERVISS
FI,2018-12-30,2018-W52,648.2,ERVISS
FI,2018-12-23,2018-W51,1296.2,ERVISS
FI,2018-12-16,2018-W50,1232.8,ERVISS
FI,2018-12-09,2018-W49,1159.3,ERVISS
FI,2018-12-02,2018-W48,1209.9,ERVISS
FI,2018-11-25,2018-W47,1118.0,ERVISS
FI,2018-11-18,2018-W46,1023.5,ERVISS
FI,2018-11-11,2018-W45,862.4,ERVISS
FI,2018-11-04,2018-W44,1208.7,ERVISS
FI,2018-10-28,2018-W43,1290.6,ERVISS
FI,2018-10-21,2018-W42,1240.5,ERVISS
FI,2018-10-14,2018-W41,1263.6,ERVISS
FI,2018-10-07,2018-W40,1266.1,ERVISS
FI,2018-09-30,2018-W39,7514.5,ERVISS
FI,2018-09-23,2018-W38,7086.2,ERVISS
FI,2018-09-16,2018-W37,7044.2,ERVISS
FI,2018-09-09,2018-W36,6773.5,ERVISS
FI,2018-09-02,2018-W35,6342.9,ERVISS
FI,2018-08-26,2018-W34,5133.1,ERVISS
FI,2018-08-19,2018-W33,3786.5,ERVISS
FI,2018-08-12,2018-W32,3139.0,ERVISS
FI,2018-08-05,2018-W31,2592.8,ERVISS
FI,2018-07-29,2018-W30,2864.9,ERVISS
FI,2018-07-22,2018-W29,3168.8,ERVISS
FI,2018-07-15,2018-W28,687.6,ERVISS
FI,2018-07-08,2018-W27,3993.2,ERVISS
FI,2018-07-01,2018-W26,4092.0,ERVISS
FI,2018-06-24,2018-W25,4243.8,ERVISS
FI,2018-06-17,2018-W24,4354.8,ERVISS
FI,2018-06-10,2018-W23,4369.9,ERVISS
FI,2018-06-03,2018-W22,4213.2,ERVISS
FI,2018-05-27,2018-W21,4581.3,ERVISS
FI,2018-05-20,2018-W20,5091.1,ERVISS
FI,2018-05-13,2018-W19,5539.8,ERVISS
FI,2018-05-06,2018-W18,5974.7,ERVISS
FI,2018-04-29,2018-W17,5988.9,ERVISS
FI,2018-04-22,2018-W16,6379.2,ERVISS
FI,2018-04-15,2018-W15,6752.9,ERVISS
FI,2018-04-08,2018-W14,7819.6,ERVISS
FI,2018-04-01,2018-W13,8269.6,ERVISS
FI,2018-03-25,2018-W12,9264.4,ERVISS
FI,2018-03-18,2018-W11,9855.8,ERVISS
FI,2018-03-11,2018-W10,11058.9,ERVISS
FI,2018-03-04,2018-W09,11232.4,ERVISS
FI,2018-02-25,2018-W08,10906.5,ERVISS
FI,2018-02-18,2018-W07,10313.2,ERVISS
FI,2018-02-11,2018-W06,10840.0,ERVISS
FI,2018-02-04,2018-W05,8898.9,ERVISS
FI,2018-01-28,2018-W04,8548.4,ERVISS
FI,2018-01-21,2018-W03,8548.4,ERVISS
FI,2018-01-14,2018-W02,7820.4,ERVISS
FI,2018-01-07,2018-W01,9155.4,ERVISS
FI,2017-12-31,2017-W52,10044.1,ERVISS
FI,2017-12-24,2017-W51,8292.3,ERVISS
FI,2017-12-17,2017-W50,7702.6,ERVISS
FI,2017-12-10,2017-W49,7828.0,ERVISS
FI,2017-12-03,2017-W48,6711.6,ERVISS
FI,2017-11-26,2017-W47,6411.7,ERVISS
FI,2017-11-19,2017-W46,6409.7,ERVISS
FI,2017-11-12,2017-W45,6791.5,ERVISS
FI,2017-11-05,2017-W44,7120.1,ERVISS
FI,2017-10-29,2017-W43,6930.7,ERVISS
FI,2017-10-22,2017-W42,6963.0,ERVISS
FI,2017-10-15,2017-W41,6963.0,ERVISS
FI,2017-10-08,2017-W40,6746.9,ERVISS
FI,2017-10-01,2017-W39,6912.4,ERVISS
FI,2017-09-24,2017-W38,6912.4,ERVISS
FI,2017-09-17,2017-W37,7076.1,ERVISS
FI,2017-09-10,2017-W36,6654.2,ERVISS
FI,2017-08-27,2017-W34,4334.5,ERVISS
FI,2017-08-20,2017-W33,3803.9,ERVISS
FI,2017-08-13,2017-W32,3652.5,ERVISS
FI,2017-08-06,2017-W31,3652.5,ERVISS
FI,2017-07-30,2017-W30,3888.6,ERVISS
FI,2017-07-23,2017-W29,3884.0,ERVISS
FI,2017-07-16,2017-W28,3834.7,ERVISS
FI,2017-07-09,2017-W27,3975.9,ERVISS
FI,2017-07-02,2017-W26,4174.9,ERVISS
FI,2017-06-25,2017-W25,4174.9,ERVISS
FI,2017-06-18,2017-W24,4174.9,ERVISS
FI,2017-06-11,2017-W23,4817.1,ERVISS
FI,2017-06-04,2017-W22,4175.5,ERVISS
FI,2017-05-28,2017-W21,5356.0,ERVISS
FI,2017-05-21,2017-W20,6194.5,ERVISS
FI,2017-05-14,2017-W19,6167.9,ERVISS
FI,2017-04-30,2017-W17,6522.2,ERVISS
FI,2017-04-23,2017-W16,7061.0,ERVISS
FI,2017-04-16,2017-W15,6656.4,ERVISS
FI,2017-04-09,2017-W14,6899.3,ERVISS
FI,2017-04-02,2017-W13,6746.0,ERVISS
FI,2017-03-26,2017-W12,6880.3,ERVISS
FI,2017-03-19,2017-W11,6818.9,ERVISS
FI,2017-03-12,2017-W10,6929.7,ERVISS
FI,2017-03-05,2017-W09,7353.1,ERVISS
FI,2017-02-26,2017-W08,7095.0,ERVISS
FI,2017-02-19,2017-W07,7477.5,ERVISS
FI,2017-02-12,2017-W06,7447.2,ERVISS
FI,2017-02-05,2017-W05,7031.5,ERVISS
FI,2017-01-29,2017-W04,8548.4,ERVISS
FI,2017-01-22,2017-W03,7542.7,ERVISS
FI,2017-01-15,2017-W02,8562.5,ERVISS
FI,2017-01-08,2017-W01,11112.9,ERVISS
FI,2017-01-01,2016-W52,13270.1,ERVISS
FI,2016-12-25,2016-W51,11560.2,ERVISS
FI,2016-12-18,2016-W50,9866.9,ERVISS
FI,2016-12-11,2016-W49,9168.7,ERVISS
FI,2016-12-04,2016-W48,7907.2,ERVISS
FI,2016-11-27,2016-W47,7384.5,ERVISS
FI,2016-11-20,2016-W46,6878.7,ERVISS
FI,2016-11-13,2016-W45,6934.3,ERVISS
FI,2016-11-06,2016-W44,6934.3,ERVISS
FI,2016-10-30,2016-W43,6501.7,ERVISS
FI,2016-10-23,2016-W42,1188.5,ERVISS
FI,2016-10-16,2016-W41,6959.5,ERVISS
FI,2016-10-09,2016-W40,6927.5,ERVISS
FI,2016-10-02,2016-W39,6684.7,ERVISS
FI,2016-09-25,2016-W38,6839.2,ERVISS
FI,2016-09-18,2016-W37,7075.4,ERVISS
FI,2016-09-11,2016-W36,5855.3,ERVISS
FI,2016-09-04,2016-W35,5855.3,ERVISS
FI,2016-08-28,2016-W34,4658.9,ERVISS
FI,2016-08-21,2016-W33,4658.9,ERVISS
FI,2016-08-14,2016-W32,3559.9,ERVISS
FI,2016-08-07,2016-W31,3555.2,ERVISS
FI,2016-07-31,2016-W30,3446.5,ERVISS
FI,2016-07-24,2016-W29,3563.6,ERVISS
FI,2016-07-17,2016-W28,3705.5,ERVISS
FI,2016-07-10,2016-W27,3420.0,ERVISS
FI,2016-07-03,2016-W26,781.2,ERVISS
FI,2016-06-26,2016-W25,4429.9,ERVISS
FI,2016-06-19,2016-W24,3672.4,ERVISS
FI,2016-06-12,2016-W23,3672.4,ERVISS
FI,2016-06-05,2016-W22,3646.0,ERVISS
FI,2016-05-29,2016-W21,4528.1,ERVISS
FI,2016-05-22,2016-W20,5325.4,ERVISS
FI,2016-05-01,2016-W17,6561.5,ERVISS
FI,2016-04-24,2016-W16,7107.5,ERVISS
FI,2016-04-10,2016-W14,7368.4,ERVISS
FI,2016-04-03,2016-W13,7817.4,ERVISS
FI,2016-03-27,2016-W12,7768.5,ERVISS
FI,2016-03-20,2016-W11,7504.8,ERVISS
FI,2016-03-13,2016-W10,7731.3,ERVISS
FI,2016-03-06,2016-W09,8327.0,ERVISS
FI,2016-02-28,2016-W08,10256.0,ERVISS
FI,2016-02-14,2016-W06,10414.2,ERVISS
FI,2016-02-07,2016-W05,10436.2,ERVISS
FI,2016-01-31,2016-W04,10160.6,ERVISS
FI,2016-01-24,2016-W03,9288.4,ERVISS
FI,2016-01-17,2016-W02,8252.8,ERVISS
FI,2016-01-10,2016-W01,9068.5,ERVISS
FI,2015-12-27,2015-W52,9173.1,ERVISS
FI,2015-12-20,2015-W51,7799.6,ERVISS
FI,2015-12-06,2015-W49,1597.3,ERVISS
FI,2015-11-29,2015-W48,1462.6,ERVISS
FI,2015-11-22,2015-W47,1526.2,ERVISS
FI,2015-11-15,2015-W46,6624.4,ERVISS
FI,2015-11-08,2015-W45,1529.4,ERVISS
FI,2015-11-01,2015-W44,6408.3,ERVISS
FI,2015-10-25,2015-W43,1477.6,ERVISS
FI,2015-10-11,2015-W41,7012.1,ERVISS
FI,2015-10-04,2015-W40,6625.3,ERVISS
FI,2015-05-03,2015-W18,6123.8,ERVISS
FR,2024-10-13,2024-W41,261.3,ERVISS
FR,2024-10-06,2024-W40,243.8,ERVISS
FR,2024-09-29,2024-W39,250.7,ERVISS
FR,2024-09-22,2024-W38,262.4,ERVISS
FR,2024-09-15,2024-W37,173.8,ERVISS
FR,2024-09-08,2024-W36,104.9,ERVISS
FR,2024-09-01,2024-W35,86.5,ERVISS
FR,2024-08-25,2024-W34,83.3,ERVISS
FR,2024-08-18,2024-W33,64.9,ERVISS
FR,2024-08-11,2024-W32,78.0,ERVISS
FR,2024-08-04,2024-W31,88.9,ERVISS
FR,2024-04-21,2024-W16,125.6,ERVISS
FR,2024-04-14,2024-W15,121.7,ERVISS
FR,2024-04-07,2024-W14,122.8,ERVISS
FR,2024-03-31,2024-W13,130.4,ERVISS
FR,2024-03-24,2024-W12,133.6,ERVISS
FR,2024-03-17,2024-W11,147.3,ERVISS
FR,2024-03-10,2024-W10,164.7,ERVISS
FR,2024-03-03,2024-W09,177.5,ERVISS
FR,2024-02-25,2024-W08,241.3,ERVISS
FR,2024-02-18,2024-W07,299.1,ERVISS
FR,2024-02-11,2024-W06,401.7,ERVISS
FR,2024-02-04,2024-W05,457.5,ERVISS
FR,2024-01-28,2024-W04,474.8,ERVISS
FR,2024-01-21,2024-W03,395.6,ERVISS
FR,2024-01-14,2024-W02,339.0,ERVISS
FR,2024-01-07,2024-W01,315.5,ERVISS
FR,2023-12-31,2023-W52,312.1,ERVISS
FR,2023-12-24,2023-W51,428.5,ERVISS
FR,2023-12-17,2023-W50,428.4,ERVISS
FR,2023-12-10,2023-W49,437.0,ERVISS
FR,2023-12-03,2023-W48,376.8,ERVISS
FR,2023-11-26,2023-W47,342.9,ERVISS
FR,2023-11-19,2023-W46,260.0,ERVISS
FR,2023-11-12,2023-W45,228.8,ERVISS
FR,2023-11-05,2023-W44,165.5,ERVISS
FR,2023-10-29,2023-W43,160.2,ERVISS
FR,2023-10-22,2023-W42,187.6,ERVISS
FR,2023-10-15,2023-W41,192.7,ERVISS
FR,2023-10-08,2023-W40,221.3,ERVISS
FR,2023-10-01,2023-W39,239.1,ERVISS
FR,2023-09-24,2023-W38,214.5,ERVISS
FR,2023-09-17,2023-W37,166.8,ERVISS
FR,2023-09-10,2023-W36,138.4,ERVISS
FR,2023-09-03,2023-W35,114.8,ERVISS
FR,2023-08-27,2023-W34,94.9,ERVISS
FR,2023-08-20,2023-W33,78.2,ERVISS
FR,2023-08-13,2023-W32,67.7,ERVISS
FR,2023-08-06,2023-W31,68.6,ERVISS
FR,2023-04-30,2023-W17,116.0,ERVISS
FR,2023-04-23,2023-W16,104.6,ERVISS
FR,2023-04-16,2023-W15,126.6,ERVISS
FR,2023-04-09,2023-W14,150.1,ERVISS
FR,2023-04-02,2023-W13,182.4,ERVISS
FR,2023-03-26,2023-W12,197.7,ERVISS
FR,2023-03-19,2023-W11,197.2,ERVISS
FR,2023-03-12,2023-W10,200.2,ERVISS
FR,2023-03-05,2023-W09,164.1,ERVISS
FR,2023-02-26,2023-W08,189.3,ERVISS
FR,2023-02-19,2023-W07,217.5,ERVISS
FR,2023-02-12,2023-W06,242.8,ERVISS
FR,2023-02-05,2023-W05,232.9,ERVISS
FR,2023-01-29,2023-W04,185.0,ERVISS
FR,2023-01-22,2023-W03,175.0,ERVISS
FR,2023-01-15,2023-W02,198.2,ERVISS
FR,2023-01-08,2023-W01,294.4,ERVISS
FR,2023-01-01,2022-W52,355.7,ERVISS
FR,2022-12-25,2022-W51,570.9,ERVISS
FR,2022-12-18,2022-W50,586.2,ERVISS
FR,2022-12-11,2022-W49,454.0,ERVISS
FR,2022-12-04,2022-W48,360.3,ERVISS
FR,2022-11-27,2022-W47,305.1,ERVISS
FR,2022-11-20,2022-W46,225.7,ERVISS
FR,2022-11-13,2022-W45,158.3,ERVISS
FR,2022-11-06,2022-W44,132.3,ERVISS
FR,2022-10-30,2022-W43,178.5,ERVISS
FR,2022-10-23,2022-W42,185.4,ERVISS
FR,2022-10-16,2022-W41,189.4,ERVISS
FR,2022-10-09,2022-W40,180.8,ERVISS
FR,2022-10-02,2022-W39,177.0,ERVISS
FR,2022-09-25,2022-W38,125.8,ERVISS
FR,2022-09-18,2022-W37,95.8,ERVISS
FR,2022-09-11,2022-W36,66.6,ERVISS
FR,2022-09-04,2022-W35,51.1,ERVISS
FR,2022-08-28,2022-W34,49.3,ERVISS
FR,2022-08-21,2022-W33,44.8,ERVISS
FR,2022-08-14,2022-W32,62.5,ERVISS
FR,2022-08-07,2022-W31,65.7,ERVISS
FR,2022-05-15,2022-W19,74.7,ERVISS
FR,2022-05-08,2022-W18,96.7,ERVISS
FR,2022-05-01,2022-W17,115.0,ERVISS
FR,2022-04-24,2022-W16,158.9,ERVISS
FR,2022-04-17,2022-W15,273.1,ERVISS
FR,2022-04-10,2022-W14,384.4,ERVISS
FR,2022-04-03,2022-W13,442.7,ERVISS
FR,2022-03-27,2022-W12,379.4,ERVISS
FR,2022-03-20,2022-W11,281.1,ERVISS
FR,2022-03-13,2022-W10,215.2,ERVISS
FR,2022-03-06,2022-W09,126.8,ERVISS
FR,2022-02-27,2022-W08,94.0,ERVISS
FR,2022-02-20,2022-W07,107.4,ERVISS
FR,2022-02-13,2022-W06,145.3,ERVISS
FR,2022-02-06,2022-W05,207.9,ERVISS
FR,2022-01-30,2022-W04,221.9,ERVISS
FR,2022-01-23,2022-W03,234.0,ERVISS
FR,2022-01-16,2022-W02,200.8,ERVISS
FR,2022-01-09,2022-W01,215.0,ERVISS
FR,2022-01-02,2021-W52,183.8,ERVISS
FR,2021-12-26,2021-W51,147.9,ERVISS
FR,2021-12-19,2021-W50,151.4,ERVISS
FR,2021-12-12,2021-W49,150.2,ERVISS
FR,2021-12-05,2021-W48,158.2,ERVISS
FR,2021-11-28,2021-W47,147.6,ERVISS
FR,2021-11-21,2021-W46,131.2,ERVISS
FR,2021-11-14,2021-W45,92.8,ERVISS
FR,2021-11-07,2021-W44,89.1,ERVISS
FR,2021-10-31,2021-W43,102.1,ERVISS
FR,2021-10-24,2021-W42,131.0,ERVISS
FR,2021-10-17,2021-W41,115.9,ERVISS
FR,2021-10-10,2021-W40,112.1,ERVISS
FR,2021-10-03,2021-W39,98.8,ERVISS
FR,2021-09-26,2021-W38,71.9,ERVISS
FR,2021-09-19,2021-W37,58.8,ERVISS
FR,2021-09-12,2021-W36,41.5,ERVISS
FR,2021-09-05,2021-W35,37.3,ERVISS
FR,2021-08-29,2021-W34,44.6,ERVISS
FR,2021-08-22,2021-W33,39.9,ERVISS
FR,2021-08-15,2021-W32,46.3,ERVISS
FR,2021-08-08,2021-W31,61.2,ERVISS
FR,2021-04-18,2021-W15,83.4,ERVISS
FR,2021-04-11,2021-W14,80.5,ERVISS
FR,2021-04-04,2021-W13,100.6,ERVISS
FR,2021-03-28,2021-W12,116.5,ERVISS
FR,2021-03-21,2021-W11,88.2,ERVISS
FR,2021-03-14,2021-W10,78.5,ERVISS
FR,2021-03-07,2021-W09,64.6,ERVISS
FR,2021-02-28,2021-W08,79.9,ERVISS
FR,2021-02-21,2021-W07,88.8,ERVISS
FR,2021-02-14,2021-W06,94.6,ERVISS
FR,2021-02-07,2021-W05,95.8,ERVISS
FR,2021-01-31,2021-W04,112.2,ERVISS
FR,2021-01-24,2021-W03,95.1,ERVISS
FR,2021-01-17,2021-W02,77.7,ERVISS
FR,2021-01-10,2021-W01,86.4,ERVISS
FR,2021-01-03,2020-W53,64.9,ERVISS
FR,2020-12-27,2020-W52,55.2,ERVISS
FR,2020-12-20,2020-W51,58.0,ERVISS
FR,2020-12-13,2020-W50,67.4,ERVISS
FR,2020-12-06,2020-W49,56.1,ERVISS
FR,2020-11-29,2020-W48,68.1,ERVISS
FR,2020-11-22,2020-W47,67.6,ERVISS
FR,2020-11-15,2020-W46,89.7,ERVISS
FR,2020-11-08,2020-W45,146.3,ERVISS
FR,2020-11-01,2020-W44,163.8,ERVISS
FR,2020-10-25,2020-W43,160.2,ERVISS
FR,2020-10-18,2020-W42,149.0,ERVISS
FR,2020-10-11,2020-W41,126.4,ERVISS
FR,2020-10-04,2020-W40,104.5,ERVISS
FR,2020-09-27,2020-W39,106.5,ERVISS
FR,2020-09-20,2020-W38,136.8,ERVISS
FR,2020-09-13,2020-W37,87.1,ERVISS
FR,2020-09-06,2020-W36,37.3,ERVISS
FR,2020-08-30,2020-W35,30.6,ERVISS
FR,2020-08-23,2020-W34,18.0,ERVISS
FR,2020-08-16,2020-W33,16.7,ERVISS
FR,2020-08-09,2020-W32,17.6,ERVISS
FR,2020-08-02,2020-W31,20.6,ERVISS
DE,2024-10-13,2024-W41,1913.0,ERVISS
DE,2024-10-06,2024-W40,1362.0,ERVISS
DE,2024-09-29,2024-W39,1477.9,ERVISS
DE,2024-09-22,2024-W38,1517.0,ERVISS
DE,2024-09-15,2024-W37,1095.9,ERVISS
DE,2024-09-08,2024-W36,920.0,ERVISS
DE,2024-09-01,2024-W35,847.9,ERVISS
DE,2024-08-25,2024-W34,803.9,ERVISS
DE,2024-08-18,2024-W33,691.9,ERVISS
DE,2024-08-11,2024-W32,701.9,ERVISS
DE,2024-08-04,2024-W31,691.0,ERVISS
DE,2024-07-28,2024-W30,741.0,ERVISS
DE,2024-07-21,2024-W29,861.0,ERVISS
DE,2024-07-14,2024-W28,972.9,ERVISS
DE,2024-07-07,2024-W27,1050.9,ERVISS
DE,2024-06-30,2024-W26,960.9,ERVISS
DE,2024-06-23,2024-W25,1016.9,ERVISS
DE,2024-06-16,2024-W24,1027.9,ERVISS
DE,2024-06-09,2024-W23,907.0,ERVISS
DE,2024-06-02,2024-W22,763.9,ERVISS
DE,2024-05-26,2024-W21,837.0,ERVISS
DE,2024-05-19,2024-W20,1094.9,ERVISS
DE,2024-05-12,2024-W19,829.0,ERVISS
DE,2024-05-05,2024-W18,1004.9,ERVISS
DE,2024-04-28,2024-W17,1282.9,ERVISS
DE,2024-04-21,2024-W16,1140.0,ERVISS
DE,2024-04-14,2024-W15,1168.0,ERVISS
DE,2024-04-07,2024-W14,1131.0,ERVISS
DE,2024-03-31,2024-W13,1020.9,ERVISS
DE,2024-03-24,2024-W12,1370.9,ERVISS
DE,2024-03-17,2024-W11,1433.0,ERVISS
DE,2024-03-10,2024-W10,1427.0,ERVISS
DE,2024-03-03,2024-W09,1537.9,ERVISS
DE,2024-02-25,2024-W08,1800.9,ERVISS
DE,2024-02-18,2024-W07,1768.0,ERVISS
DE,2024-02-11,2024-W06,2068.0,ERVISS
DE,2024-02-04,2024-W05,2168.0,ERVISS
DE,2024-01-28,2024-W04,2028.9,ERVISS
DE,2024-01-21,2024-W03,1768.9,ERVISS
DE,2024-01-14,2024-W02,1637.0,ERVISS
DE,2024-01-07,2024-W01,1646.0,ERVISS
DE,2023-12-31,2023-W52,962.0,ERVISS
DE,2023-12-24,2023-W51,2229.0,ERVISS
DE,2023-12-17,2023-W50,2529.0,ERVISS
DE,2023-12-10,2023-W49,2318.9,ERVISS
DE,2023-12-03,2023-W48,2073.9,ERVISS
DE,2023-11-26,2023-W47,2068.0,ERVISS
DE,2023-11-19,2023-W46,1915.0,ERVISS
DE,2023-11-12,2023-W45,1800.0,ERVISS
DE,2023-11-05,2023-W44,1471.0,ERVISS
DE,2023-10-29,2023-W43,1638.0,ERVISS
DE,2023-10-22,2023-W42,1554.9,ERVISS
DE,2023-10-15,2023-W41,1522.9,ERVISS
DE,2023-10-08,2023-W40,1091.9,ERVISS
DE,2023-10-01,2023-W39,1275.9,ERVISS
DE,2023-09-24,2023-W38,1141.0,ERVISS
DE,2023-09-17,2023-W37,1058.9,ERVISS
DE,2023-09-10,2023-W36,943.9,ERVISS
DE,2023-09-03,2023-W35,797.0,ERVISS
DE,2023-08-27,2023-W34,685.0,ERVISS
DE,2023-08-20,2023-W33,638.0,ERVISS
DE,2023-08-13,2023-W32,584.0,ERVISS
DE,2023-08-06,2023-W31,542.9,ERVISS
DE,2023-07-30,2023-W30,544.0,ERVISS
DE,2023-07-23,2023-W29,532.0,ERVISS
DE,2023-07-16,2023-W28,527.9,ERVISS
DE,2023-07-09,2023-W27,613.0,ERVISS
DE,2023-07-02,2023-W26,558.9,ERVISS
DE,2023-06-25,2023-W25,656.0,ERVISS
DE,2023-06-18,2023-W24,765.0,ERVISS
DE,2023-06-11,2023-W23,720.9,ERVISS
DE,2023-06-04,2023-W22,762.9,ERVISS
DE,2023-05-28,2023-W21,1052.9,ERVISS
DE,2023-05-21,2023-W20,773.9,ERVISS
DE,2023-05-14,2023-W19,1112.9,ERVISS
DE,2023-05-07,2023-W18,975.0,ERVISS
DE,2023-04-30,2023-W17,1176.9,ERVISS
DE,2023-04-23,2023-W16,1284.9,ERVISS
DE,2023-04-16,2023-W15,1119.9,ERVISS
DE,2023-04-09,2023-W14,1123.9,ERVISS
DE,2023-04-02,2023-W13,1656.0,ERVISS
DE,2023-03-26,2023-W12,1787.9,ERVISS
DE,2023-03-19,2023-W11,1923.0,ERVISS
DE,2023-03-12,2023-W10,2017.0,ERVISS
DE,2023-03-05,2023-W09,2182.9,ERVISS
DE,2023-02-26,2023-W08,1943.9,ERVISS
DE,2023-02-19,2023-W07,1859.9,ERVISS
DE,2023-02-12,2023-W06,1853.0,ERVISS
DE,2023-02-05,2023-W05,1730.0,ERVISS
DE,2023-01-29,2023-W04,1531.0,ERVISS
DE,2023-01-22,2023-W03,1340.0,ERVISS
DE,2023-01-15,2023-W02,1537.0,ERVISS
DE,2023-01-08,2023-W01,1850.9,ERVISS
DE,2023-01-01,2022-W52,1312.9,ERVISS
DE,2022-12-25,2022-W51,2786.0,ERVISS
DE,2022-12-18,2022-W50,3251.0,ERVISS
DE,2022-12-11,2022-W49,3211.0,ERVISS
DE,2022-12-04,2022-W48,2715.0,ERVISS
DE,2022-11-27,2022-W47,2253.9,ERVISS
DE,2022-11-20,2022-W46,1826.9,ERVISS
DE,2022-11-13,2022-W45,1665.9,ERVISS
DE,2022-11-06,2022-W44,1298.0,ERVISS
DE,2022-10-30,2022-W43,1740.9,ERVISS
DE,2022-10-23,2022-W42,1816.9,ERVISS
